%time,field.header.seq,field.header.stamp,field.value0,field.value1,field.value2,field.value3,field.value4,field.value5,field.value6,field.value7,field.value8,field.value9,field.value10,field.value11
85144000000,1264,85144000000,1500,1640,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
85152000000,1265,85150000000,1500,1637,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
85160000000,1266,85160000000,1500,1635,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
85168000000,1267,85168000000,1500,1631,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
85176000000,1268,85176000000,1500,1623,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
85184000000,1269,85184000000,1500,1620,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
85192000000,1270,85192000000,1500,1618,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
85200000000,1271,85200000000,1500,1615,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
85208000000,1272,85208000000,1500,1613,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
85216000000,1273,85216000000,1500,1611,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
85224000000,1274,85224000000,1500,1609,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
85232000000,1275,85232000000,1500,1607,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
85240000000,1276,85240000000,1500,1605,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
85246000000,1277,85248000000,1500,1603,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
85256000000,1278,85256000000,1500,1601,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
85264000000,1279,85264000000,1500,1598,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
85270000000,1280,85270000000,1500,1595,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
85278000000,1281,85278000000,1500,1593,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
85292000000,1282,85292000000,1500,1589,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
85300000000,1283,85300000000,1500,1586,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
85308000000,1284,85308000000,1500,1584,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
85330000000,1285,85330000000,1500,1582,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
85352000000,1286,85352000000,1500,1581,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
85838000000,1287,85838000000,1500,1580,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
87884000000,1288,87884000000,1500,1582,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
89132000000,1289,89132000000,1500,1581,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
89204000000,1290,89204000000,1500,1580,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
89212000000,1291,89212000000,1500,1578,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
89220000000,1292,89220000000,1500,1577,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
89228000000,1293,89228000000,1500,1574,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
89234000000,1294,89234000000,1500,1572,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
89242000000,1295,89242000000,1500,1569,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
89250000000,1296,89250000000,1500,1567,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
89256000000,1297,89258000000,1500,1564,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
89266000000,1298,89266000000,1500,1561,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
89274000000,1299,89274000000,1500,1557,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
89280000000,1300,89280000000,1500,1553,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
89288000000,1301,89288000000,1500,1546,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
89294000000,1302,89294000000,1500,1544,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
89310000000,1303,89310000000,1500,1542,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
89318000000,1304,89316000000,1500,1539,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
89334000000,1305,89334000000,1500,1538,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
89350000000,1306,89350000000,1500,1535,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
89358000000,1307,89358000000,1500,1532,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
89374000000,1308,89374000000,1500,1530,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
89388000000,1309,89388000000,1500,1527,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
89480000000,1310,89480000000,1500,1526,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
89496000000,1311,89496000000,1500,1523,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
89504000000,1312,89504000000,1500,1522,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
89510000000,1313,89510000000,1500,1521,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
89518000000,1314,89518000000,1500,1518,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
89526000000,1315,89526000000,1500,1515,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
89534000000,1316,89534000000,1500,1513,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
89540000000,1317,89540000000,1500,1510,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
89548000000,1318,89548000000,1500,1509,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
89556000000,1319,89556000000,1500,1508,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
89564000000,1320,89564000000,1500,1505,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
89570000000,1321,89570000000,1500,1501,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
89578000000,1322,89578000000,1500,1500,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
89584000000,1323,89584000000,1500,1500,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
89972000000,1324,89972000000,1500,1500,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
89980000000,1325,89980000000,1500,1500,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
89988000000,1326,89988000000,1500,1501,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
89996000000,1327,89996000000,1500,1504,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
90018000000,1328,90018000000,1500,1505,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
90132000000,1329,90132000000,1500,1506,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
90212000000,1330,90212000000,1500,1509,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
90234000000,1331,90234000000,1500,1510,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
90248000000,1332,90248000000,1500,1513,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
90256000000,1333,90256000000,1500,1514,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
90264000000,1334,90264000000,1500,1517,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
90272000000,1335,90272000000,1500,1518,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
90272000000,1336,90278000000,1500,1519,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
90288000000,1337,90288000000,1500,1522,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
90304000000,1338,90304000000,1500,1523,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
90310000000,1339,90310000000,1500,1526,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
90416000000,1340,90416000000,1500,1527,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
90470000000,1341,90470000000,1500,1530,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
90486000000,1342,90486000000,1500,1531,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
90494000000,1343,90494000000,1500,1534,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
90502000000,1344,90502000000,1500,1535,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
90534000000,1345,90534000000,1500,1536,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
90564000000,1346,90564000000,1500,1539,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
90584000000,1347,90578000000,1500,1540,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
90600000000,1348,90600000000,1500,1543,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
90612000000,1349,90612000000,1500,1544,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
90642000000,1350,90642000000,1500,1547,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
90672000000,1351,90666000000,1500,1547,1484,1500,1500,1000,1500,1500,1500,1000,1500,0
90682000000,1352,90682000000,1500,1547,1453,1500,1500,1000,1500,1500,1500,1000,1500,0
90698000000,1353,90696000000,1500,1547,1412,1500,1500,1000,1500,1500,1500,1000,1500,0
90710000000,1354,90710000000,1500,1547,1371,1500,1500,1000,1500,1500,1500,1000,1500,0
90724000000,1355,90724000000,1500,1547,1329,1500,1500,1000,1500,1500,1500,1000,1500,0
90738000000,1356,90738000000,1500,1547,1288,1500,1500,1000,1500,1500,1500,1000,1500,0
90754000000,1357,90752000000,1500,1547,1247,1500,1500,1000,1500,1500,1500,1000,1500,0
90770000000,1358,90770000000,1500,1547,1195,1500,1500,1000,1500,1500,1500,1000,1500,0
90786000000,1359,90786000000,1500,1547,1144,1500,1500,1000,1500,1500,1500,1000,1500,0
90800000000,1360,90800000000,1500,1547,1092,1500,1500,1000,1500,1500,1500,1000,1500,0
90816000000,1361,90816000000,1500,1547,1041,1500,1500,1000,1500,1500,1500,1000,1500,0
90830000000,1362,90830000000,1500,1547,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
91226000000,1363,91226000000,1500,1548,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
91242000000,1364,91242000000,1500,1550,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
91266000000,1365,91266000000,1500,1552,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
91282000000,1366,91282000000,1500,1553,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
91290000000,1367,91290000000,1500,1556,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
91312000000,1368,91312000000,1500,1557,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
91328000000,1369,91328000000,1500,1560,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
91336000000,1370,91336000000,1500,1561,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
91344000000,1371,91344000000,1500,1564,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
91352000000,1372,91352000000,1500,1565,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
91360000000,1373,91360000000,1500,1567,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
91368000000,1374,91368000000,1500,1569,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
91376000000,1375,91376000000,1500,1577,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
91384000000,1376,91384000000,1500,1577,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
91392000000,1377,91392000000,1500,1578,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
91406000000,1378,91406000000,1500,1580,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
91422000000,1379,91422000000,1498,1582,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
91430000000,1380,91430000000,1498,1585,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
91440000000,1381,91438000000,1498,1593,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
91456000000,1382,91454000000,1498,1595,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
91462000000,1383,91462000000,1498,1597,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
91470000000,1384,91470000000,1498,1599,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
91478000000,1385,91478000000,1497,1602,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
91486000000,1386,91486000000,1497,1605,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
91492000000,1387,91492000000,1497,1607,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
91508000000,1388,91508000000,1497,1610,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
91514000000,1389,91514000000,1497,1613,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
91522000000,1390,91522000000,1497,1614,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
91538000000,1391,91538000000,1497,1616,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
91552000000,1392,91552000000,1497,1618,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
91570000000,1393,91568000000,1497,1620,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
91576000000,1394,91576000000,1497,1623,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
91584000000,1395,91584000000,1497,1626,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
91600000000,1396,91600000000,1497,1627,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
91608000000,1397,91608000000,1497,1630,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
91624000000,1398,91624000000,1497,1632,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
91632000000,1399,91632000000,1497,1635,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
91640000000,1400,91640000000,1497,1637,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
91656000000,1401,91656000000,1497,1639,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
91672000000,1402,91672000000,1497,1640,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
91960000000,1403,91960000000,1497,1639,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
92078000000,1404,92076000000,1497,1637,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
92152000000,1405,92152000000,1498,1637,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
92806000000,1406,92806000000,1498,1639,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
92822000000,1407,92822000000,1498,1640,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
92844000000,1408,92844000000,1498,1643,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
92860000000,1409,92860000000,1498,1644,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
92914000000,1410,92912000000,1498,1647,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
92934000000,1411,92934000000,1498,1648,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
92948000000,1412,92948000000,1498,1651,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
92986000000,1413,92986000000,1498,1652,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
92994000000,1414,92994000000,1497,1652,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
93010000000,1415,93010000000,1497,1654,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
93034000000,1416,93034000000,1497,1656,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
93050000000,1417,93050000000,1497,1657,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
93074000000,1418,93074000000,1497,1660,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
93106000000,1419,93106000000,1497,1661,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
93144000000,1420,93144000000,1497,1664,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
93152000000,1421,93152000000,1494,1664,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
93166000000,1422,93168000000,1494,1665,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
93184000000,1423,93184000000,1494,1668,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
93190000000,1424,93190000000,1494,1669,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
93196000000,1425,93196000000,1494,1670,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
93204000000,1426,93204000000,1493,1673,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
93212000000,1427,93212000000,1493,1674,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
93220000000,1428,93220000000,1491,1677,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
93226000000,1429,93226000000,1491,1678,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
93234000000,1430,93234000000,1491,1681,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
93242000000,1431,93242000000,1489,1689,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
93258000000,1432,93258000000,1487,1689,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
93264000000,1433,93264000000,1487,1690,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
93272000000,1434,93272000000,1487,1691,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
93280000000,1435,93280000000,1485,1691,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
93286000000,1436,93286000000,1485,1694,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
93294000000,1437,93294000000,1485,1695,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
93302000000,1438,93302000000,1484,1698,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
93310000000,1439,93310000000,1484,1700,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
93318000000,1440,93318000000,1484,1703,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
93334000000,1441,93334000000,1484,1704,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
93348000000,1442,93348000000,1481,1707,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
93364000000,1443,93364000000,1481,1708,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
93402000000,1444,93402000000,1481,1711,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
93432000000,1445,93432000000,1480,1711,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
93436000000,1446,93438000000,1480,1712,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
93458000000,1447,93454000000,1477,1712,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
93486000000,1448,93486000000,1476,1712,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
93494000000,1449,93494000000,1473,1715,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
93510000000,1450,93510000000,1472,1715,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
93526000000,1451,93526000000,1469,1715,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
93574000000,1452,93574000000,1468,1715,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
93598000000,1453,93598000000,1468,1716,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
93642000000,1454,93642000000,1466,1717,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
93664000000,1455,93664000000,1466,1720,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
93672000000,1456,93672000000,1466,1721,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
93680000000,1457,93680000000,1464,1724,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
93688000000,1458,93688000000,1464,1732,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
93696000000,1459,93696000000,1463,1733,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
93704000000,1460,93704000000,1463,1735,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
93712000000,1461,93712000000,1460,1737,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
93720000000,1462,93720000000,1459,1745,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
93726000000,1463,93726000000,1459,1748,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
93734000000,1464,93734000000,1456,1757,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
93742000000,1465,93742000000,1455,1759,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
93748000000,1466,93748000000,1452,1762,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
93758000000,1467,93758000000,1442,1765,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
93764000000,1468,93764000000,1439,1774,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
93772000000,1469,93772000000,1436,1776,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
93778000000,1470,93778000000,1434,1784,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
93790000000,1471,93784000000,1431,1784,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
93794000000,1472,93794000000,1428,1786,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
93802000000,1473,93802000000,1426,1788,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
93808000000,1474,93808000000,1423,1791,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
93816000000,1475,93816000000,1415,1791,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
93826000000,1476,93824000000,1414,1794,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
93832000000,1477,93832000000,1411,1795,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
93838000000,1478,93838000000,1409,1795,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
93854000000,1479,93854000000,1409,1797,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
93910000000,1480,93910000000,1410,1796,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
93924000000,1481,93926000000,1410,1795,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
93942000000,1482,93940000000,1411,1795,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
93950000000,1483,93950000000,1411,1794,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
93982000000,1484,93982000000,1413,1794,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
94006000000,1485,94006000000,1414,1794,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
94024000000,1486,94022000000,1415,1794,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
94028000000,1487,94028000000,1418,1794,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
94036000000,1488,94036000000,1419,1794,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
94052000000,1489,94052000000,1422,1794,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
94060000000,1490,94060000000,1423,1794,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
94068000000,1491,94068000000,1426,1794,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
94086000000,1492,94084000000,1427,1794,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
94096000000,1493,94098000000,1430,1794,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
94206000000,1494,94208000000,1430,1792,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
94224000000,1495,94224000000,1431,1792,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
94234000000,1496,94234000000,1431,1791,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
94248000000,1497,94248000000,1434,1791,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
